event_id,lote_id,event_timestamp,unidad_negocio,tipo_evento,evento,granja,cantidad_animales,peso_promedio_kg,destino,created_at
f5775d72-36fd-4cd7-bd06-8621160075b6,8e6ecae9-4ab5-4f9d-92c5-330f09d544fe,2026-05-04T11:55:07.266919,cerdos,cerdo_event,VENTA,Granja La Esperanza,140,116.0,Frigorifico Paraná,2026-01-07T20:24:57.219807
e0597c52-c739-41f8-8f0e-fece340b762b,a8e5ec15-c8f2-456d-bae2-60c898fc89fe,2026-01-07T03:19:02.475728,cerdos,cerdo_event,NACIMIENTO,Granja La Esperanza,37,,,2026-01-07T20:24:57.219830
e3a8be68-81e2-41d1-95ad-4fae5d1c2625,a8e5ec15-c8f2-456d-bae2-60c898fc89fe,2026-01-22T03:19:02.475728,cerdos,cerdo_event,ALIMENTACION,Granja La Esperanza,37,,,2026-01-07T20:24:57.219835
c987213e-9c06-406a-98d7-49d31f8b975f,a8e5ec15-c8f2-456d-bae2-60c898fc89fe,2026-02-21T03:19:02.475728,cerdos,cerdo_event,SANIDAD,Granja La Esperanza,37,,,2026-01-07T20:24:57.219842
ef88f437-1457-4c46-915c-4ebf0fda3141,a8e5ec15-c8f2-456d-bae2-60c898fc89fe,2026-04-07T03:19:02.475728,cerdos,cerdo_event,TRASLADO,Granja La Esperanza,37,12.0,,2026-01-07T20:24:57.219848
3d13d4a1-9c56-4ba0-9c3d-2fb3700bd413,a8e5ec15-c8f2-456d-bae2-60c898fc89fe,2026-05-07T03:19:02.475728,cerdos,cerdo_event,VENTA,Granja La Esperanza,37,61.0,Frigorifico Corrientes,2026-01-07T20:24:57.219856
52f4aea7-a565-4337-8a9d-42bf0adb8a99,307c1a95-7ab8-415a-96dd-cc135f333731,2026-01-01T08:27:18.400201,cerdos,cerdo_event,NACIMIENTO,Granja Norte,157,,,2026-01-07T20:24:57.219880
1591b174-6118-436e-864d-3d50ad6fad14,307c1a95-7ab8-415a-96dd-cc135f333731,2026-01-16T08:27:18.400201,cerdos,cerdo_event,ALIMENTACION,Granja Norte,157,,,2026-01-07T20:24:57.219884
837b63e7-6139-47e2-9031-96175f1de376,307c1a95-7ab8-415a-96dd-cc135f333731,2026-02-15T08:27:18.400201,cerdos,cerdo_event,SANIDAD,Granja Norte,157,,,2026-01-07T20:24:57.219889
67b1e3bd-0dfa-4c4c-9b27-41609ee6a4de,307c1a95-7ab8-415a-96dd-cc135f333731,2026-04-01T08:27:18.400201,cerdos,cerdo_event,TRASLADO,Granja Norte,157,20.0,,2026-01-07T20:24:57.219893
b9a7a317-f971-4cc0-9b0c-84341fccad9b,307c1a95-7ab8-415a-96dd-cc135f333731,2026-05-01T08:27:18.400201,cerdos,cerdo_event,VENTA,Granja Norte,157,11.0,Frigorifico Formosa,2026-01-07T20:24:57.219902
6a563a21-e12e-4035-8a6f-5d4d66fc51d0,d4ac53d8-d672-4c81-b1e1-096e0b2e571f,2026-01-01T11:54:24.307609,cerdos,cerdo_event,NACIMIENTO,Granja Sur,186,,,2026-01-07T20:24:57.219923
7e3e0f0d-f403-4707-aad3-0e40857aaaf3,d4ac53d8-d672-4c81-b1e1-096e0b2e571f,2026-01-16T11:54:24.307609,cerdos,cerdo_event,ALIMENTACION,Granja Sur,186,,,2026-01-07T20:24:57.219928
bcf42956-ac45-4829-bb66-eb17a73309e3,d4ac53d8-d672-4c81-b1e1-096e0b2e571f,2026-02-15T11:54:24.307609,cerdos,cerdo_event,SANIDAD,Granja Sur,186,,,2026-01-07T20:24:57.219932
d786f6bc-1716-4bf0-b01d-999cc5f8203d,d4ac53d8-d672-4c81-b1e1-096e0b2e571f,2026-04-01T11:54:24.307609,cerdos,cerdo_event,TRASLADO,Granja Sur,186,67.0,,2026-01-07T20:24:57.219937
912d94ec-90af-4cdf-8db4-b19c9bac5779,d4ac53d8-d672-4c81-b1e1-096e0b2e571f,2026-05-01T11:54:24.307609,cerdos,cerdo_event,VENTA,Granja Sur,186,117.0,Frigorifico Constitución,2026-01-07T20:24:57.219946
3b9d7a0c-8b4f-46d0-aec5-f6cd2c63b505,928bb294-7a33-4f2f-921d-9726e75cbe24,2026-01-02T18:41:31.215300,cerdos,cerdo_event,NACIMIENTO,Granja La Esperanza,78,,,2026-01-07T20:24:57.219972
59ce2d00-7c43-4c25-b987-39f908e28e09,928bb294-7a33-4f2f-921d-9726e75cbe24,2026-01-17T18:41:31.215300,cerdos,cerdo_event,ALIMENTACION,Granja La Esperanza,78,,,2026-01-07T20:24:57.219977
46c37419-51ed-4df6-a236-c11e6c4c6b22,928bb294-7a33-4f2f-921d-9726e75cbe24,2026-02-16T18:41:31.215300,cerdos,cerdo_event,SANIDAD,Granja La Esperanza,78,,,2026-01-07T20:24:57.219981
55445be3-755c-4aa5-8d91-f09c9eb4e333,928bb294-7a33-4f2f-921d-9726e75cbe24,2026-04-02T18:41:31.215300,cerdos,cerdo_event,TRASLADO,Granja La Esperanza,78,83.0,,2026-01-07T20:24:57.219986
8111783c-98bf-4418-b080-92f860205b03,928bb294-7a33-4f2f-921d-9726e75cbe24,2026-05-02T18:41:31.215300,cerdos,cerdo_event,VENTA,Granja La Esperanza,78,37.0,Frigorifico Santa Fe,2026-01-07T20:24:57.219994
d24c12b2-43a9-4acb-b820-3458835d5e9a,7e4084aa-5c65-43de-b9ec-908b8693eddc,2026-01-06T17:08:06.820723,cerdos,cerdo_event,NACIMIENTO,Granja Sur,85,,,2026-01-07T20:24:57.220017
84a7b0b3-ecee-4ac8-afc8-13052dfdfcc4,7e4084aa-5c65-43de-b9ec-908b8693eddc,2026-01-21T17:08:06.820723,cerdos,cerdo_event,ALIMENTACION,Granja Sur,85,,,2026-01-07T20:24:57.220022
be62d1bd-5695-496c-b504-f3690e55141f,7e4084aa-5c65-43de-b9ec-908b8693eddc,2026-02-20T17:08:06.820723,cerdos,cerdo_event,SANIDAD,Granja Sur,85,,,2026-01-07T20:24:57.220026
91febbc5-86de-4ddc-9b4d-3cc44f337d42,7e4084aa-5c65-43de-b9ec-908b8693eddc,2026-04-06T17:08:06.820723,cerdos,cerdo_event,TRASLADO,Granja Sur,85,6.0,,2026-01-07T20:24:57.220035
baddafe9-bb1b-4e80-beea-32b84bc461b4,7e4084aa-5c65-43de-b9ec-908b8693eddc,2026-05-06T17:08:06.820723,cerdos,cerdo_event,VENTA,Granja Sur,85,43.0,Frigorifico Constitución,2026-01-07T20:24:57.220043
fbe25dc1-a416-444d-86c0-9b591ed3d87b,fac52076-735d-4997-827c-88348cebba1b,2026-01-02T09:47:09.578408,cerdos,cerdo_event,NACIMIENTO,Granja Sur,136,,,2026-01-07T20:24:57.220066
644bffa5-6f44-405b-ab9e-01161eec2e01,fac52076-735d-4997-827c-88348cebba1b,2026-01-17T09:47:09.578408,cerdos,cerdo_event,ALIMENTACION,Granja Sur,136,,,2026-01-07T20:24:57.220071
3b30ca67-a586-42b3-98e9-fc786dfc3452,fac52076-735d-4997-827c-88348cebba1b,2026-02-16T09:47:09.578408,cerdos,cerdo_event,SANIDAD,Granja Sur,136,,,2026-01-07T20:24:57.220079
993a2278-5da0-43e7-a7ed-6a4124af2973,fac52076-735d-4997-827c-88348cebba1b,2026-04-02T09:47:09.578408,cerdos,cerdo_event,TRASLADO,Granja Sur,136,39.0,,2026-01-07T20:24:57.220084
24727a27-3829-43f6-b535-7df6f8336ea3,fac52076-735d-4997-827c-88348cebba1b,2026-05-02T09:47:09.578408,cerdos,cerdo_event,VENTA,Granja Sur,136,116.0,Frigorifico Chilecito,2026-01-07T20:24:57.220092
929c20f4-b182-4bfb-91dd-0c87b5259707,9cbb9dad-6d3c-4e81-8047-9cd0be7b53d3,2026-01-06T07:57:59.592452,cerdos,cerdo_event,NACIMIENTO,Granja Centro,140,,,2026-01-07T20:24:57.220115
ecf431a8-61be-4cea-8506-3cf1faf4412f,9cbb9dad-6d3c-4e81-8047-9cd0be7b53d3,2026-01-21T07:57:59.592452,cerdos,cerdo_event,ALIMENTACION,Granja Centro,140,,,2026-01-07T20:24:57.220120
1265ce8b-c3bc-4846-83af-a95739d524b0,9cbb9dad-6d3c-4e81-8047-9cd0be7b53d3,2026-02-20T07:57:59.592452,cerdos,cerdo_event,SANIDAD,Granja Centro,140,,,2026-01-07T20:24:57.220124
21ce9bcd-30e4-4f16-95ec-beecac0db47c,9cbb9dad-6d3c-4e81-8047-9cd0be7b53d3,2026-04-06T07:57:59.592452,cerdos,cerdo_event,TRASLADO,Granja Centro,140,44.0,,2026-01-07T20:24:57.220129
650f111d-3889-4ee2-840e-fc584466f1c7,9cbb9dad-6d3c-4e81-8047-9cd0be7b53d3,2026-05-06T07:57:59.592452,cerdos,cerdo_event,VENTA,Granja Centro,140,40.0,Frigorifico Viedma,2026-01-07T20:24:57.220166
bfa96bdb-6efe-4b0e-9dcf-61b9f26e892f,0a6e8259-6cd5-4bc1-b414-f5c2448e7097,2026-01-01T19:18:49.121383,cerdos,cerdo_event,NACIMIENTO,Granja Norte,178,,,2026-01-07T20:24:57.220198
59c87b2c-0352-4811-8cd9-19182460b40e,0a6e8259-6cd5-4bc1-b414-f5c2448e7097,2026-01-16T19:18:49.121383,cerdos,cerdo_event,ALIMENTACION,Granja Norte,178,,,2026-01-07T20:24:57.220203
4105c7d3-a960-4dd2-a70c-932b75adeac3,0a6e8259-6cd5-4bc1-b414-f5c2448e7097,2026-02-15T19:18:49.121383,cerdos,cerdo_event,SANIDAD,Granja Norte,178,,,2026-01-07T20:24:57.220207
905e42fe-ae4f-4324-8312-d986ade25fff,0a6e8259-6cd5-4bc1-b414-f5c2448e7097,2026-04-01T19:18:49.121383,cerdos,cerdo_event,TRASLADO,Granja Norte,178,55.0,,2026-01-07T20:24:57.220213
78cb08bf-336c-4804-ac3e-2c4c238f33d7,0a6e8259-6cd5-4bc1-b414-f5c2448e7097,2026-05-01T19:18:49.121383,cerdos,cerdo_event,VENTA,Granja Norte,178,11.0,Frigorifico Viedma,2026-01-07T20:24:57.220222
435b2b5f-d56d-4ba1-8cee-733ace8399d8,ff5252d0-30ca-4368-bc0b-78f88a9951f3,2026-01-02T22:26:18.609518,cerdos,cerdo_event,NACIMIENTO,Granja Norte,38,,,2026-01-07T20:24:57.220248
0842501a-ee1c-4414-a370-96b265846545,ff5252d0-30ca-4368-bc0b-78f88a9951f3,2026-01-17T22:26:18.609518,cerdos,cerdo_event,ALIMENTACION,Granja Norte,38,,,2026-01-07T20:24:57.220253
91049087-ed62-4254-aec7-89cdac5a7f88,ff5252d0-30ca-4368-bc0b-78f88a9951f3,2026-02-16T22:26:18.609518,cerdos,cerdo_event,SANIDAD,Granja Norte,38,,,2026-01-07T20:24:57.220257
48428e99-c874-49bb-93bc-31aebd6290d1,ff5252d0-30ca-4368-bc0b-78f88a9951f3,2026-04-02T22:26:18.609518,cerdos,cerdo_event,TRASLADO,Granja Norte,38,52.0,,2026-01-07T20:24:57.220262
deb8e594-9ba0-493f-9d52-b89c3f317815,ff5252d0-30ca-4368-bc0b-78f88a9951f3,2026-05-02T22:26:18.609518,cerdos,cerdo_event,VENTA,Granja Norte,38,66.0,Frigorifico Posadas,2026-01-07T20:24:57.220270
45eaa189-0a87-40ae-a738-a008fec6ad7a,621ffb66-7f1a-4c6f-9a66-f710a3dde254,2026-01-01T00:41:40.333186,cerdos,cerdo_event,NACIMIENTO,Granja El Molino,171,,,2026-01-07T20:24:57.220294
5f7bfa91-890a-46ef-b8d8-f0501b83aa2c,621ffb66-7f1a-4c6f-9a66-f710a3dde254,2026-01-16T00:41:40.333186,cerdos,cerdo_event,ALIMENTACION,Granja El Molino,171,,,2026-01-07T20:24:57.220298
4990de56-7ba0-4a7b-95bf-fa9e7de0ec11,621ffb66-7f1a-4c6f-9a66-f710a3dde254,2026-02-15T00:41:40.333186,cerdos,cerdo_event,SANIDAD,Granja El Molino,171,,,2026-01-07T20:24:57.220303
31bb5f26-269d-4126-ac15-c2bd6853a99e,621ffb66-7f1a-4c6f-9a66-f710a3dde254,2026-04-01T00:41:40.333186,cerdos,cerdo_event,TRASLADO,Granja El Molino,171,111.0,,2026-01-07T20:24:57.220308
75babea9-0cdb-4c68-8359-fcf97c8956ba,621ffb66-7f1a-4c6f-9a66-f710a3dde254,2026-05-01T00:41:40.333186,cerdos,cerdo_event,VENTA,Granja El Molino,171,117.0,Frigorifico Constitución,2026-01-07T20:24:57.220316
2ad5f973-9292-4121-9fc2-b44ce8266398,9cec7729-c082-45c9-a64a-5fbb8960a041,2026-01-05T07:42:02.893372,cerdos,cerdo_event,NACIMIENTO,Granja La Esperanza,129,,,2026-01-07T20:24:57.220345
f1a24146-9c7f-4fc0-94b8-4c8ba9fbaff8,9cec7729-c082-45c9-a64a-5fbb8960a041,2026-01-20T07:42:02.893372,cerdos,cerdo_event,ALIMENTACION,Granja La Esperanza,129,,,2026-01-07T20:24:57.220350
30ced904-6c39-42d6-8eab-e9c947f6d533,9cec7729-c082-45c9-a64a-5fbb8960a041,2026-02-19T07:42:02.893372,cerdos,cerdo_event,SANIDAD,Granja La Esperanza,129,,,2026-01-07T20:24:57.220354
fe0fbf59-daf3-4a10-8312-b837b56e144d,9cec7729-c082-45c9-a64a-5fbb8960a041,2026-04-05T07:42:02.893372,cerdos,cerdo_event,TRASLADO,Granja La Esperanza,129,82.0,,2026-01-07T20:24:57.220359
54d96cef-185d-4d90-851b-7219a5e1d37a,9cec7729-c082-45c9-a64a-5fbb8960a041,2026-05-05T07:42:02.893372,cerdos,cerdo_event,VENTA,Granja La Esperanza,129,38.0,Frigorifico Viedma,2026-01-07T20:24:57.220367
6dc3efbb-13db-4140-b065-d9ee22a0e6a5,3fc70d3f-0f49-4ce7-b32d-6e7727843e7b,2026-01-02T04:32:12.065906,cerdos,cerdo_event,NACIMIENTO,Granja Centro,149,,,2026-01-07T20:24:57.220389
fc4d5bd8-1ba0-44d7-b9cd-52a36995f564,3fc70d3f-0f49-4ce7-b32d-6e7727843e7b,2026-01-17T04:32:12.065906,cerdos,cerdo_event,ALIMENTACION,Granja Centro,149,,,2026-01-07T20:24:57.220394
2b92ddf8-2fc4-45e2-adbf-eecb2f415e3b,3fc70d3f-0f49-4ce7-b32d-6e7727843e7b,2026-02-16T04:32:12.065906,cerdos,cerdo_event,SANIDAD,Granja Centro,149,,,2026-01-07T20:24:57.220398
710b6980-e66d-412d-9d75-89c21c4f8326,3fc70d3f-0f49-4ce7-b32d-6e7727843e7b,2026-04-02T04:32:12.065906,cerdos,cerdo_event,TRASLADO,Granja Centro,149,106.0,,2026-01-07T20:24:57.220407
e6220e7c-521b-4712-b79f-c8dc01bfa352,3fc70d3f-0f49-4ce7-b32d-6e7727843e7b,2026-05-02T04:32:12.065906,cerdos,cerdo_event,VENTA,Granja Centro,149,19.0,Frigorifico Mendoza,2026-01-07T20:24:57.220415
20175623-a727-44bd-a1a5-277ee93b67e4,86fc463b-168b-40b2-ab84-ed44288036c8,2026-01-05T04:39:11.489342,cerdos,cerdo_event,NACIMIENTO,Granja La Esperanza,127,,,2026-01-07T20:24:57.220442
29d8900f-63ee-4039-a16c-6a7b17543aa6,86fc463b-168b-40b2-ab84-ed44288036c8,2026-01-20T04:39:11.489342,cerdos,cerdo_event,ALIMENTACION,Granja La Esperanza,127,,,2026-01-07T20:24:57.220446
7c33b00e-9878-404c-998d-c2c905c9dee3,86fc463b-168b-40b2-ab84-ed44288036c8,2026-02-19T04:39:11.489342,cerdos,cerdo_event,SANIDAD,Granja La Esperanza,127,,,2026-01-07T20:24:57.220451
67809ce7-1224-41f7-94b9-288d50c52807,86fc463b-168b-40b2-ab84-ed44288036c8,2026-04-05T04:39:11.489342,cerdos,cerdo_event,TRASLADO,Granja La Esperanza,127,95.0,,2026-01-07T20:24:57.220456
55b32e6d-4de2-4061-bbf6-ce86b40b0548,86fc463b-168b-40b2-ab84-ed44288036c8,2026-05-05T04:39:11.489342,cerdos,cerdo_event,VENTA,Granja La Esperanza,127,96.0,Frigorifico Santiago del Estero,2026-01-07T20:24:57.220483
aaf78834-cb3c-44f1-a437-bcf6c110a670,94117fc4-5283-46e8-aed9-27141b22ed60,2026-01-02T01:04:37.519400,cerdos,cerdo_event,NACIMIENTO,Granja La Esperanza,175,,,2026-01-07T20:24:57.220515
0c5cb0ee-c042-4f06-bdba-642eb2914ba6,94117fc4-5283-46e8-aed9-27141b22ed60,2026-01-17T01:04:37.519400,cerdos,cerdo_event,ALIMENTACION,Granja La Esperanza,175,,,2026-01-07T20:24:57.220521
96cf6ec0-1c0d-4ad1-bfc2-f12edc2e1fe3,94117fc4-5283-46e8-aed9-27141b22ed60,2026-02-16T01:04:37.519400,cerdos,cerdo_event,SANIDAD,Granja La Esperanza,175,,,2026-01-07T20:24:57.220525
d5c8b011-86fe-4f1e-9310-95242b398bb8,94117fc4-5283-46e8-aed9-27141b22ed60,2026-04-02T01:04:37.519400,cerdos,cerdo_event,TRASLADO,Granja La Esperanza,175,79.0,,2026-01-07T20:24:57.220530
a41de332-bad6-4bc9-a555-fc8d70fd59dc,94117fc4-5283-46e8-aed9-27141b22ed60,2026-05-02T01:04:37.519400,cerdos,cerdo_event,VENTA,Granja La Esperanza,175,56.0,Frigorifico Ushuaia,2026-01-07T20:24:57.220540
c26c745d-44f4-4bfd-9401-cd43b7f80e8d,f33f1232-e347-4c59-980a-bd4397d11b6c,2026-01-05T16:06:07.790560,cerdos,cerdo_event,NACIMIENTO,Granja La Esperanza,55,,,2026-01-07T20:24:57.220564
ab81a0ad-fcc6-497b-a5ef-8efe36e78f29,f33f1232-e347-4c59-980a-bd4397d11b6c,2026-01-20T16:06:07.790560,cerdos,cerdo_event,ALIMENTACION,Granja La Esperanza,55,,,2026-01-07T20:24:57.220569
15401ccc-f721-4cde-a2bf-3a218c304aee,f33f1232-e347-4c59-980a-bd4397d11b6c,2026-02-19T16:06:07.790560,cerdos,cerdo_event,SANIDAD,Granja La Esperanza,55,,,2026-01-07T20:24:57.220573
6e4600a1-b658-4fbf-9bac-8902a3254ed7,f33f1232-e347-4c59-980a-bd4397d11b6c,2026-04-05T16:06:07.790560,cerdos,cerdo_event,TRASLADO,Granja La Esperanza,55,43.0,,2026-01-07T20:24:57.220582
86bed066-5827-4108-8d60-184386387d75,f33f1232-e347-4c59-980a-bd4397d11b6c,2026-05-05T16:06:07.790560,cerdos,cerdo_event,VENTA,Granja La Esperanza,55,82.0,Frigorifico Paraná,2026-01-07T20:24:57.220591
932938b8-6d60-45b9-8faa-7c876710c239,8a307e27-57fd-44ae-be47-11a5f76057e0,2026-01-02T13:12:50.709183,cerdos,cerdo_event,NACIMIENTO,Granja Sur,149,,,2026-01-07T20:24:57.220615
a575c4da-2503-4449-83fc-0d98c9d4aa36,8a307e27-57fd-44ae-be47-11a5f76057e0,2026-01-17T13:12:50.709183,cerdos,cerdo_event,ALIMENTACION,Granja Sur,149,,,2026-01-07T20:24:57.220620
d77bbe5b-b72c-40e5-b209-5992df618bbf,8a307e27-57fd-44ae-be47-11a5f76057e0,2026-02-16T13:12:50.709183,cerdos,cerdo_event,SANIDAD,Granja Sur,149,,,2026-01-07T20:24:57.220624
1fd82954-a292-4341-9fc2-f9d96cf5d1a8,8a307e27-57fd-44ae-be47-11a5f76057e0,2026-04-02T13:12:50.709183,cerdos,cerdo_event,TRASLADO,Granja Sur,149,112.0,,2026-01-07T20:24:57.220629
eed17624-4cfb-40d6-afd7-c7119d59c163,8a307e27-57fd-44ae-be47-11a5f76057e0,2026-05-02T13:12:50.709183,cerdos,cerdo_event,VENTA,Granja Sur,149,98.0,Frigorifico San Ferando del Valle de Catamarca,2026-01-07T20:24:57.220637
341d20cc-9838-4021-a045-e7e5707597d6,85164a50-fa90-4e02-89c9-4017c87ec754,2026-01-01T01:56:11.734033,cerdos,cerdo_event,NACIMIENTO,Granja El Molino,111,,,2026-01-07T20:24:57.220660
450f3da6-0d1b-4fca-9929-a76af30c67eb,85164a50-fa90-4e02-89c9-4017c87ec754,2026-01-16T01:56:11.734033,cerdos,cerdo_event,ALIMENTACION,Granja El Molino,111,,,2026-01-07T20:24:57.220665
284c7484-f053-4526-bc23-d8b1637ff585,85164a50-fa90-4e02-89c9-4017c87ec754,2026-02-15T01:56:11.734033,cerdos,cerdo_event,SANIDAD,Granja El Molino,111,,,2026-01-07T20:24:57.220669
41720b38-5936-45be-83b2-d27f52fc1c13,85164a50-fa90-4e02-89c9-4017c87ec754,2026-04-01T01:56:11.734033,cerdos,cerdo_event,TRASLADO,Granja El Molino,111,12.0,,2026-01-07T20:24:57.220674
644ce89e-a1f5-45b9-94a7-815dee401ada,85164a50-fa90-4e02-89c9-4017c87ec754,2026-05-01T01:56:11.734033,cerdos,cerdo_event,VENTA,Granja El Molino,111,75.0,Frigorifico Chilecito,2026-01-07T20:24:57.220682
dc3b0faa-4587-4b36-a7e7-f32894eb7fc6,fc906963-5ee4-4b03-9afa-5807cc66ecbc,2026-01-02T07:45:05.954789,cerdos,cerdo_event,NACIMIENTO,Granja Norte,36,,,2026-01-07T20:24:57.220705
9f04d75e-9bfc-4d2e-a703-6153d978720d,fc906963-5ee4-4b03-9afa-5807cc66ecbc,2026-01-17T07:45:05.954789,cerdos,cerdo_event,ALIMENTACION,Granja Norte,36,,,2026-01-07T20:24:57.220710
c7734dc0-e9d6-46f0-9b36-c4388adfb95c,fc906963-5ee4-4b03-9afa-5807cc66ecbc,2026-02-16T07:45:05.954789,cerdos,cerdo_event,SANIDAD,Granja Norte,36,,,2026-01-07T20:24:57.220714
161c669b-22f4-456a-8a46-0123320cf84d,fc906963-5ee4-4b03-9afa-5807cc66ecbc,2026-04-02T07:45:05.954789,cerdos,cerdo_event,TRASLADO,Granja Norte,36,6.0,,2026-01-07T20:24:57.220719
77b2023f-9607-4294-98fa-da852fb2b9ba,fc906963-5ee4-4b03-9afa-5807cc66ecbc,2026-05-02T07:45:05.954789,cerdos,cerdo_event,VENTA,Granja Norte,36,64.0,Frigorifico Constitución,2026-01-07T20:24:57.220727
cd07af27-964b-4244-945a-39893cbb5317,8949ddbf-8688-4014-a6de-d8030e5cdaf6,2026-01-01T17:02:12.695627,cerdos,cerdo_event,NACIMIENTO,Granja Centro,89,,,2026-01-07T20:24:57.220750
1785d20b-bdbe-48f7-bd61-826daa06755a,8949ddbf-8688-4014-a6de-d8030e5cdaf6,2026-01-16T17:02:12.695627,cerdos,cerdo_event,ALIMENTACION,Granja Centro,89,,,2026-01-07T20:24:57.220758
81308e5b-8fc4-4b63-92af-0c992aeb54f2,8949ddbf-8688-4014-a6de-d8030e5cdaf6,2026-02-15T17:02:12.695627,cerdos,cerdo_event,SANIDAD,Granja Centro,89,,,2026-01-07T20:24:57.220763
16bd9e9b-e4a3-41ed-9d04-92e27926acc3,8949ddbf-8688-4014-a6de-d8030e5cdaf6,2026-04-01T17:02:12.695627,cerdos,cerdo_event,TRASLADO,Granja Centro,89,93.0,,2026-01-07T20:24:57.220768
66e0aa1e-67a1-4461-86ac-a68ed46572c1,8949ddbf-8688-4014-a6de-d8030e5cdaf6,2026-05-01T17:02:12.695627,cerdos,cerdo_event,VENTA,Granja Centro,89,111.0,Frigorifico Resistencia,2026-01-07T20:24:57.220777
38bbd267-303f-4e06-a9c5-d23446fb0a27,c321643b-a9db-4bcf-8c8a-6f10fc2e4964,2026-01-03T08:36:34.795302,cerdos,cerdo_event,NACIMIENTO,Granja Centro,86,,,2026-01-07T20:24:57.220800
091d96c9-10bb-4298-94f8-8938c499a255,c321643b-a9db-4bcf-8c8a-6f10fc2e4964,2026-01-18T08:36:34.795302,cerdos,cerdo_event,ALIMENTACION,Granja Centro,86,,,2026-01-07T20:24:57.220804
b48b1bda-9034-4664-8862-aa99ac561fba,c321643b-a9db-4bcf-8c8a-6f10fc2e4964,2026-02-17T08:36:34.795302,cerdos,cerdo_event,SANIDAD,Granja Centro,86,,,2026-01-07T20:24:57.220809
202dc13c-3126-465c-8324-05860fecee82,c321643b-a9db-4bcf-8c8a-6f10fc2e4964,2026-04-03T08:36:34.795302,cerdos,cerdo_event,TRASLADO,Granja Centro,86,34.0,,2026-01-07T20:24:57.220817
091b3c70-840e-4762-b5b3-08e38fe58c55,c321643b-a9db-4bcf-8c8a-6f10fc2e4964,2026-05-03T08:36:34.795302,cerdos,cerdo_event,VENTA,Granja Centro,86,83.0,Frigorifico Salta,2026-01-07T20:24:57.220825
5b1efe94-3878-4729-892e-ada187a79f89,7eac2324-1bdf-4e76-ba6f-5989c5e68352,2026-01-01T02:45:28.707251,cerdos,cerdo_event,NACIMIENTO,Granja Centro,151,,,2026-01-07T20:24:57.220862
7850c3cd-c578-46ea-bbc7-d7800fbf3985,7eac2324-1bdf-4e76-ba6f-5989c5e68352,2026-01-16T02:45:28.707251,cerdos,cerdo_event,ALIMENTACION,Granja Centro,151,,,2026-01-07T20:24:57.220867
fd42012e-e2c0-4e89-84ca-c5d4e7d090d1,7eac2324-1bdf-4e76-ba6f-5989c5e68352,2026-02-15T02:45:28.707251,cerdos,cerdo_event,SANIDAD,Granja Centro,151,,,2026-01-07T20:24:57.220872
efe48ad1-8932-4c57-b0b7-0c1c6f46d9a3,7eac2324-1bdf-4e76-ba6f-5989c5e68352,2026-04-01T02:45:28.707251,cerdos,cerdo_event,TRASLADO,Granja Centro,151,73.0,,2026-01-07T20:24:57.220878
32504b47-2f66-415e-afd0-74321f1ccddb,7eac2324-1bdf-4e76-ba6f-5989c5e68352,2026-05-01T02:45:28.707251,cerdos,cerdo_event,VENTA,Granja Centro,151,118.0,Frigorifico Constitución,2026-01-07T20:24:57.220888
ab3e2000-22f5-4691-abec-dfb06e213daf,9bdcf5b9-fd5b-4689-9f1d-028a0f856c59,2026-01-02T16:20:53.866724,cerdos,cerdo_event,NACIMIENTO,Granja Centro,90,,,2026-01-07T20:24:57.220916
9734b612-785b-42f3-a940-1eea04081856,9bdcf5b9-fd5b-4689-9f1d-028a0f856c59,2026-01-17T16:20:53.866724,cerdos,cerdo_event,ALIMENTACION,Granja Centro,90,,,2026-01-07T20:24:57.220921
2b82ceb7-96cd-4518-8cfe-e364c6d6bdd7,9bdcf5b9-fd5b-4689-9f1d-028a0f856c59,2026-02-16T16:20:53.866724,cerdos,cerdo_event,SANIDAD,Granja Centro,90,,,2026-01-07T20:24:57.220929
3af0bd70-c071-4c9f-ac4b-1540269b27c1,9bdcf5b9-fd5b-4689-9f1d-028a0f856c59,2026-04-02T16:20:53.866724,cerdos,cerdo_event,TRASLADO,Granja Centro,90,57.0,,2026-01-07T20:24:57.220935
c9027853-840a-4bd5-984a-190faa25b090,9bdcf5b9-fd5b-4689-9f1d-028a0f856c59,2026-05-02T16:20:53.866724,cerdos,cerdo_event,VENTA,Granja Centro,90,10.0,Frigorifico Resistencia,2026-01-07T20:24:57.220944
9c709295-6a69-4cf6-95d9-55aa5278b3cc,ee267eaf-4d7e-4504-a9e4-c27b4581591f,2026-01-01T18:47:22.562483,cerdos,cerdo_event,NACIMIENTO,Granja La Esperanza,81,,,2026-01-07T20:24:57.220999
fa4d65d1-3a85-4029-90cb-25ba37efa8d4,ee267eaf-4d7e-4504-a9e4-c27b4581591f,2026-01-16T18:47:22.562483,cerdos,cerdo_event,ALIMENTACION,Granja La Esperanza,81,,,2026-01-07T20:24:57.221007
72b7f585-111c-4c2c-b402-76a56d28a918,ee267eaf-4d7e-4504-a9e4-c27b4581591f,2026-02-15T18:47:22.562483,cerdos,cerdo_event,SANIDAD,Granja La Esperanza,81,,,2026-01-07T20:24:57.221012
f5b7c9a4-b122-4777-a46e-9c00359a354c,ee267eaf-4d7e-4504-a9e4-c27b4581591f,2026-04-01T18:47:22.562483,cerdos,cerdo_event,TRASLADO,Granja La Esperanza,81,86.0,,2026-01-07T20:24:57.221018
